Code,Name,Zip,Address,Tel
13227,羽村市,205-8601,東京都羽村市緑ヶ丘5-2-1,042-555-1111
13228,あきる野市,197-0814,東京都あきる野市二宮350,042-558-1111
13229,西東京市,188-8666,東京都西東京市南町5-6-13,042-464-1311
13303,瑞穂町,190-1292,東京都西多摩郡瑞穂町大字箱根ヶ崎2335,042-557-0501
13305,日の出町,190-0192,東京都西多摩郡日の出町平井2780,042-597-0511
13307,檜原村,190-0212,東京都西多摩郡檜原村467-1,042-598-1011
13308,奥多摩町,198-0212,東京都西多摩郡奥多摩町氷川215-6,0428-83-2111
13361,大島町,100-0101,東京都大島町元町1-1-14,04992-2-1443
13362,利島村,100-0301,東京都利島村248,04992-9-0011
13363,新島村,100-0402,東京都新島村本村1-1-1,04992-5-0240
13364,神津島村,100-0601,東京都神津島村904,04992-8-0011
13381,三宅村,100-1212,東京都三宅島三宅村阿古497,04994-5-0981
13382,御蔵島村,100-1301,東京都御蔵島村字入かねが沢,04994-8-2121
13401,八丈町,100-1498,東京都八丈島八丈町大賀郷2551-2,04996-2-1121
13402,青ヶ島村,100-1701,東京都青ヶ島村無番地,04996-9-0111
13421,小笠原村,100-2101,東京都小笠原村父島字西町,04998-2-3111
14100,横浜市,231-0005,神奈川県横浜市中区本町６丁目50番地の10,045-671-2121
14101,鶴見区,230-0051,神奈川県横浜市鶴見区鶴見中央3-20-1,045-510-1818
14102,神奈川区,221-0824,神奈川県横浜市神奈川区広台太田町3-8,045-411-7171
14103,西区,220-0051,神奈川県横浜市西区中央1-5-10,045-320-8484
14104,中区,231-0021,神奈川県横浜市中区日本大通35,045-224-8181
14105,南区,232-0024,神奈川県横浜市南区浦舟町2-33,045-341-1212
14106,保土ケ谷区,240-0001,神奈川県横浜市保土ケ谷区川辺町2-9,045-334-6262
14107,磯子区,235-0016,神奈川県横浜市磯子区磯子3-5-1,045-750-2323
14108,金沢区,236-0021,神奈川県横浜市金沢区泥亀2-9-1,045-788-7878
14109,港北区,222-0032,神奈川県横浜市港北区大豆戸町26-1,045-540-2323
14110,戸塚区,244-0003,神奈川県横浜市戸塚区戸塚町16-17,045-866-8484
14111,港南区,233-0003,神奈川県横浜市港南区港南4-2-10,045-847-8484
14112,旭区,241-0022,神奈川県横浜市旭区鶴ヶ峰1-4-12,045-954-6161
14113,緑区,226-0013,神奈川県横浜市緑区寺山町118,045-930-2323
14114,瀬谷区,246-0021,神奈川県横浜市瀬谷区二ツ橋町190,045-367-5656
14115,栄区,247-0005,神奈川県横浜市栄区桂町303-19,045-894-8181
14116,泉区,245-0016,神奈川県横浜市泉区和泉町4636-2,045-800-2323
14117,青葉区,225-0024,神奈川県横浜市青葉区市ヶ尾町31-4,045-978-2323
14118,都筑区,224-0032,神奈川県横浜市都筑区茅ヶ崎中央32-1,045-948-2323
14130,川崎市,210-8577,神奈川県川崎市川崎区宮本町1,044-200-2111
14131,川崎区,210-8570,神奈川県川崎市川崎区東田町8,044-201-3113
14132,幸区,212-8570,神奈川県川崎市幸区戸手本町1-11-1,044-556-6666
14133,中原区,211-8570,神奈川県川崎市中原区小杉町3-245,044-744-3113
14134,高津区,213-8570,神奈川県川崎市高津区下作延2-8-1,044-861-3113
14135,多摩区,214-8570,神奈川県川崎市多摩区登戸1775-1,044-935-3113
14136,宮前区,216-8570,神奈川県川崎市宮前区宮前平2-20-5,044-856-3113
14137,麻生区,215-8570,神奈川県川崎市麻生区万福寺1-5-1,044-965-5100
14150,相模原市,252-5277,神奈川県相模原市中央区中央2-11-15,042-754-1111
14151,緑区,252-5177,神奈川県相模原市緑区西橋本5-3-21,042-775-8802
14152,中央区,252-5277,神奈川県相模原市中央区中央2-11-15,042-769-9802
14153,南区,252-0377,神奈川県相模原市南区相模大野5-31-1,042-749-2134
14201,横須賀市,238-8550,神奈川県横須賀市小川町11,046-822-4000
14203,平塚市,254-8686,神奈川県平塚市浅間町9-1,0463-23-1111
14204,鎌倉市,248-8686,神奈川県鎌倉市御成町18-10,0467-23-3000
14205,藤沢市,251-8601,神奈川県藤沢市朝日町1-1,0466-25-1111
14206,小田原市,250-8555,神奈川県小田原市荻窪300,0465-33-1300
14207,茅ヶ崎市,253-8686,神奈川県茅ヶ崎市茅ヶ崎1-1-1,0467-82-1111
14208,逗子市,249-8686,神奈川県逗子市逗子5-2-16,046-873-1111
14210,三浦市,238-0298,神奈川県三浦市城山町1-1,046-882-1111
14211,秦野市,257-8501,神奈川県秦野市桜町1-3-2,0463-82-5111
14212,厚木市,243-8511,神奈川県厚木市中町3-17-17,046-223-1511
14213,大和市,242-8601,神奈川県大和市下鶴間1-1-1,046-263-1111
14214,伊勢原市,259-1188,神奈川県伊勢原市田中348,0463-94-4711
14215,海老名市,243-0492,神奈川県海老名市勝瀬175-1,046-231-2111
14216,座間市,252-8566,神奈川県座間市緑ヶ丘1-1-1,046-255-1111
14217,南足柄市,250-0192,神奈川県南足柄市関本440,0465-74-2111
14218,綾瀬市,252-1192,神奈川県綾瀬市早川550,0467-77-1111
14301,葉山町,240-0192,神奈川県三浦郡葉山町堀内2135,046-876-1111
14321,寒川町,253-0196,神奈川県高座郡寒川町宮山165,0467-74-1111
14341,大磯町,255-8555,神奈川県中郡大磯町東小磯183,0463-61-4100
14342,二宮町,259-0196,神奈川県中郡二宮町二宮961,0463-71-3311
14361,中井町,259-0197,神奈川県足柄上郡中井町比奈窪56,0465-81-1111
14362,大井町,258-8501,神奈川県足柄上郡大井町金子1995,0465-83-1311
14363,松田町,258-8585,神奈川県足柄上郡松田町松田惣領2037,0465-83-1221
14364,山北町,258-0195,神奈川県足柄上郡山北町山北1301-4,0465-75-1122
14366,開成町,258-8502,神奈川県足柄上郡開成町延沢773,0465-83-2331
14382,箱根町,250-0398,神奈川県足柄下郡箱根町湯本256,0460-85-7111
14383,真鶴町,259-0202,神奈川県足柄下郡真鶴町岩244-1,0465-68-1131
14384,湯河原町,259-0392,神奈川県足柄下郡湯河原町中央2-2-1,0465-63-2111
14401,愛川町,243-0392,神奈川県愛甲郡愛川町角田251-1,046-285-2111
14402,清川村,243-0195,神奈川県愛甲郡清川村煤ヶ谷2216,046-288-1211
15100,新潟市,951-8550,新潟県新潟市中央区学校町通1番町602-1,025-228-1000
15101,北区,950-3393,新潟県新潟市北区東栄町1丁目1番14号,025-387-1000
15102,東区,950-8709,新潟県新潟市東区下木戸1-4-1,025-272-1000
15103,中央区,951-8553,新潟県新潟市中央区西堀通6番町866,025-223-1000
15104,江南区,950-0195,新潟県新潟市江南区泉町3-4-5,025-383-1000
15105,秋葉区,956-8601,新潟県新潟市秋葉区程島2009,0250-23-1000
15106,南区,950-1292,新潟県新潟市南区白根1235,025-373-1000
15107,西区,950-2097,新潟県新潟市西区寺尾東3-14-41,025-268-1000
15108,西蒲区,953-8666,新潟県新潟市西蒲区巻甲2690-1,0256-73-1000
15202,長岡市,940-8501,新潟県長岡市大手通1-4-10,0258-35-1122
15204,三条市,955-8686,新潟県三条市旭町2-3-1,0256-34-5511
15205,柏崎市,945-8511,新潟県柏崎市日石町2番1号,0257-23-5111
15206,新発田市,957-8686,新潟県新発田市中央町3-3-3,0254-22-3030
15208,小千谷市,947-8501,新潟県小千谷市城内2-7-5,0258-83-3511
15209,加茂市,959-1392,新潟県加茂市幸町2-3-5,0256-52-0080
15210,十日町市,948-8501,新潟県十日町市千歳町3-3,025-757-3111
15211,見附市,954-8686,新潟県見附市昭和町2-1-1,0258-62-1700
15212,村上市,958-8501,新潟県村上市三之町1-1,0254-53-2111
15213,燕市,959-0295,新潟県燕市吉田西太田1934,0256-92-1111
15216,糸魚川市,941-8501,新潟県糸魚川市一の宮1-2-5,025-552-1511
15217,妙高市,944-8686,新潟県妙高市栄町5-1,0255-72-5111
15218,五泉市,959-1692,新潟県五泉市太田1094-1,0250-43-3911
15222,上越市,943-8601,新潟県上越市木田1丁目1-3,025-526-5111
15223,阿賀野市,959-2092,新潟県阿賀野市岡山町10-15,0250-62-2510
15224,佐渡市,952-1292,新潟県佐渡市千種232,0259-63-3111
15225,魚沼市,946-8601,新潟県魚沼市小出島910番地,025-792-1000
15226,南魚沼市,949-6696,新潟県南魚沼市六日町180-1,025-773-6660
15227,胎内市,959-2693,新潟県胎内市新和町2-10,0254-43-6111
15307,聖籠町,957-0192,新潟県北蒲原郡聖籠町大字諏訪山1635-4,0254-27-2111
15342,弥彦村,959-0392,新潟県西蒲原郡弥彦村大字矢作402,0256-94-3131
15361,田上町,959-1503,新潟県南蒲原郡田上町原ヶ崎新田3070,0256-57-6222
15385,阿賀町,959-4495,新潟県東蒲原郡阿賀町津川580,0254-92-3111
15405,出雲崎町,949-4392,新潟県三島郡出雲崎町大字川西140,0258-78-3111
15461,湯沢町,949-6192,新潟県南魚沼郡湯沢町大字神立300,025-784-3451
15482,津南町,949-8292,新潟県中魚沼郡津南町大字下船渡戊585,025-765-3111
15504,刈羽村,945-0397,新潟県刈羽郡刈羽村大字割町新田215-1,0257-45-2244
15581,関川村,959-3292,新潟県岩船郡関川村大字下関912,0254-64-1441
15586,粟島浦村,958-0061,新潟県岩船郡粟島浦村字日ノ見山1513-11,0254-55-2111
16201,富山市,930-8510,富山県富山市新桜町7-38,076-431-6111
16202,高岡市,933-8601,富山県高岡市広小路7-50,0766-20-1111
16204,魚津市,937-8555,富山県魚津市釈迦堂1-10-1,0765-23-1019
16205,氷見市,935-8686,富山県氷見市鞍川1060番地,0766-74-8100
16206,滑川市,936-8601,富山県滑川市寺家町104,076-475-2111
16207,黒部市,938-8555,富山県黒部市三日市1301,0765-54-2111
16208,砺波市,939-1398,富山県砺波市栄町7-3,0763-33-1111
16209,小矢部市,932-8611,富山県小矢部市本町1-1,0766-67-1760
16210,南砺市,939-1692,富山県富山県南砺市荒木1550番地,0763-23-2003
16211,射水市,939-0294,富山県射水市新開発410-1,0766-51-6600
16321,舟橋村,930-0295,富山県中新川郡舟橋村仏生寺55,076-464-1121
16322,上市町,930-0393,富山県中新川郡上市町法音寺1,076-472-1111
16323,立山町,930-0292,富山県中新川郡立山町前沢2440,076-463-1121
16342,入善町,939-0693,富山県下新川郡入善町入膳3255,0765-72-1100
16343,朝日町,939-0793,富山県下新川郡朝日町道下1133,0765-83-1100
17201,金沢市,920-8577,石川県金沢市広坂1-1-1,076-220-2111
17202,七尾市,926-8611,石川県七尾市袖ヶ江町イ部25,0767-53-1111
17203,小松市,923-8650,石川県小松市小馬出町91,0761-22-4111
17204,輪島市,928-8525,石川県輪島市二ツ屋町2字29,0768-22-2211
17205,珠洲市,927-1295,石川県珠洲市上戸町北方1の6の2,0768-82-2222
17206,加賀市,922-8622,石川県加賀市大聖寺南町ニ41,0761-72-1111
17207,羽咋市,925-8501,石川県羽咋市旭町ア200,0767-22-1111
17209,かほく市,929-1195,石川県かほく市宇野気ニ81,076-283-1111
17210,白山市,924-8688,石川県白山市倉光2-1,076-276-1111
17211,能美市,923-1297,石川県能美市来丸町1110,0761-58-1111
17212,野々市市,921-8510,石川県野々市市三納1-1,076-227-6000
17324,川北町,923-1295,石川県能美郡川北町壱ツ屋174,076-277-1111
17361,津幡町,929-0393,石川県河北郡津幡町加賀爪ニ3,076-288-2121
17365,内灘町,920-0292,石川県河北郡内灘町字大学1-2-1,076-286-1111
17384,志賀町,925-0198,石川県羽咋郡志賀町末吉千古1-1,0767-32-1111
17386,宝達志水町,929-1492,石川県羽咋郡宝達志水町子浦そ18-1,0767-29-3111
17407,中能登町,929-1792,石川県鹿島郡中能登町末坂9部46番地,0767-74-1234
17461,穴水町,927-8601,石川県鳳珠郡穴水町字川島ラ174,0768-52-0300
17463,能登町,927-0492,石川県鳳珠郡能登町字宇出津ト字50番地1,0768-62-1000
18201,福井市,910-8511,福井県福井市大手3-10-1,0776-20-5111
18202,敦賀市,914-8501,福井県敦賀市中央町2-1-1,0770-21-1111
18204,小浜市,917-8585,福井県小浜市大手町6-3,0770-53-1111
18205,大野市,912-8666,福井県大野市天神町1-1,0779-66-1111
18206,勝山市,911-8501,福井県勝山市元町1-1-1,0779-88-1111
18207,鯖江市,916-8666,福井県鯖江市西山町13-1,0778-51-2200
18208,あわら市,919-0692,福井県あわら市市姫3-1-1,0776-73-1221
18209,越前市,915-8530,福井県越前市府中1-13-7,0778-22-3000
18210,坂井市,919-0592,福井県坂井市坂井町下新庄1-1,0776-66-1500
18322,永平寺町,910-1192,福井県吉田郡永平寺町松岡春日1-4,0776-61-1111
18382,池田町,910-2512,福井県今立郡池田町稲荷35-4,0778-44-6000
18404,南越前町,919-0292,福井県南条郡南越前町東大道29-1,0778-47-3000
18423,越前町,916-0192,福井県丹生郡越前町西田中13-5-1,0778-34-1234
18442,美浜町,919-1192,福井県三方郡美浜町郷市25-25,0770-32-1111
18481,高浜町,919-2292,福井県大飯郡高浜町宮崎86-23-2,0770-72-1111
18483,おおい町,919-2111,福井県大飯郡おおい町本郷136-1-1,0770-77-1111
18501,若狭町,919-1393,福井県三方上中郡若狭町中央1-1,0770-45-1111
19201,甲府市,400-8585,山梨県甲府市丸の内1-18-1,055-237-1161
19202,富士吉田市,403-8601,山梨県富士吉田市下吉田6-1-1,0555-22-1111
19204,都留市,402-8501,山梨県都留市上谷1-1-1,0554-43-1111
19205,山梨市,405-8501,山梨県山梨市小原西843,0553-22-1111
19206,大月市,401-8601,山梨県大月市大月2-6-20,0554-22-2111
19207,韮崎市,407-8501,山梨県韮崎市水神1-3-1,0551-22-1111
19208,南アルプス市,400-0395,山梨県南アルプス市小笠原376,055-282-1111
19209,北杜市,408-0188,山梨県北杜市須玉町大豆生田961-1,0551-42-1111
19210,甲斐市,400-0192,山梨県甲斐市篠原2610,055-276-2111
19211,笛吹市,406-8510,山梨県笛吹市石和町市部777,055-262-4111
19212,上野原市,409-0192,山梨県上野原市上野原3832,0554-62-3111
19213,甲州市,404-8501,山梨県甲州市塩山上於曽1085番地1,0553-32-2111
19214,中央市,409-3892,山梨県中央市臼井阿原301-1,055-274-1111
19346,市川三郷町,409-3601,山梨県西八代郡市川三郷町市川大門1790-3,055-272-1101
19364,早川町,409-2732,山梨県南巨摩郡早川町高住758,0556-45-2511
19365,身延町,409-3392,山梨県南巨摩郡身延町切石350,0556-42-2111
19366,南部町,409-2192,山梨県南巨摩郡南部町福士28505-2,0556-66-2111
19368,富士川町,400-0592,山梨県南巨摩郡富士川町天神中条1134,0556-22-1111
19384,昭和町,409-3880,山梨県中巨摩郡昭和町押越542-2,055-275-2111
19422,道志村,402-0209,山梨県南都留郡道志村6181-1,0554-52-2111
19423,西桂町,403-0022,山梨県南都留郡西桂町小沼1501-1,0555-25-2121
19424,忍野村,401-0592,山梨県南都留郡忍野村忍草1514,0555-84-3111
19425,山中湖村,401-0595,山梨県南都留郡山中湖村山中237-1,0555-62-1111
19429,鳴沢村,401-0398,山梨県南都留郡鳴沢村1575,0555-85-2311
19430,富士河口湖町,401-0392,山梨県南都留郡富士河口湖町船津1700,0555-72-1111
19442,小菅村,409-0211,山梨県北都留郡小菅村4698,0428-87-0111
19443,丹波山村,409-0305,山梨県北都留郡丹波山村890,0428-88-0211
20201,長野市,380-8512,長野県長野市大字鶴賀緑町1613,026-226-4911
20202,松本市,390-8620,長野県松本市丸の内3-7,0263-34-3000
20203,上田市,386-8601,長野県上田市大手1-11-16,0268-22-4100
20204,岡谷市,394-8510,長野県岡谷市幸町8-1,0266-23-4811
20205,飯田市,395-8501,長野県飯田市大久保町2534,0265-22-4511
20206,諏訪市,392-8511,長野県諏訪市高島1-22-30,0266-52-4141
20207,須坂市,382-8511,長野県須坂市大字須坂1528-1,026-245-1400
20208,小諸市,384-8501,長野県小諸市相生町3-3-3,0267-22-1700
20209,伊那市,396-8617,長野県伊那市下新田3050,0265-78-4111
20210,駒ヶ根市,399-4192,長野県駒ヶ根市赤須町20-1,0265-83-2111
20211,中野市,383-8614,長野県中野市三好町1-3-19,0269-22-2111
20212,大町市,398-8601,長野県大町市大町3887,0261-22-0420
20213,飯山市,389-2292,長野県飯山市大字飯山1110-1,0269-62-3111
20214,茅野市,391-8501,長野県茅野市塚原2-6-1,0266-72-2101
20215,塩尻市,399-0786,長野県塩尻市大門7番町3-3,0263-52-0280
20217,佐久市,385-8501,長野県佐久市中込3056,0267-62-2111
20218,千曲市,387-8511,長野県千曲市杭瀬下2丁目1番地,026-273-1111
20219,東御市,389-0592,長野県東御市県281-2,0268-62-1111
20220,安曇野市,399-8281,長野県安曇野市豊科6000,0263-71-2000
20303,小海町,384-1192,長野県南佐久郡小海町大字豊里57-1,0267-92-2525
20304,川上村,384-1405,長野県南佐久郡川上村大字大深山525,0267-97-2121
20305,南牧村,384-1302,長野県南佐久郡南牧村大字海ノ口1051,0267-96-2211
20306,南相木村,384-1211,長野県南佐久郡南相木村3525-1,0267-78-2121
20307,北相木村,384-1201,長野県南佐久郡北相木村2744,0267-77-2111
20309,佐久穂町,384-0697,長野県南佐久郡佐久穂町大字高野町569,0267-86-2525
20321,軽井沢町,389-0192,長野県北佐久郡軽井沢町大字長倉2381-1,0267-45-8111
20323,御代田町,389-0292,長野県北佐久郡御代田町大字馬瀬口1794-6,0267-32-3111
20324,立科町,384-2305,長野県北佐久郡立科町大字芦田2532,0267-56-2311
20349,青木村,386-1601,長野県小県郡青木村大字田沢111,0268-49-0111
20350,長和町,386-0603,長野県小県郡長和町古町4247-1,0268-68-3111
20361,下諏訪町,393-8501,長野県諏訪郡下諏訪町4613-8,0266-27-1111
20362,富士見町,399-0292,長野県諏訪郡富士見町落合10777,0266-62-2250
20363,原村,391-0192,長野県諏訪郡原村6549-1,0266-79-2111
20382,辰野町,399-0493,長野県上伊那郡辰野町中央1,0266-41-1111
20383,箕輪町,399-4695,長野県上伊那郡箕輪町大字中箕輪10298,0265-79-3111
20384,飯島町,399-3797,長野県上伊那郡飯島町飯島2537,0265-86-3111
20385,南箕輪村,399-4592,長野県上伊那郡南箕輪村4825-1,0265-72-2104
20386,中川村,399-3892,長野県上伊那郡中川村大草4045-1,0265-88-3001
20388,宮田村,399-4392,長野県上伊那郡宮田村98,0265-85-3181
20402,松川町,399-3303,長野県下伊那郡松川町元大島3823,0265-36-3111
20403,高森町,399-3193,長野県下伊那郡高森町下市田2183-1,0265-35-3111
20404,阿南町,399-1511,長野県下伊那郡阿南町東條58-1,0260-22-2141
20407,阿智村,395-0303,長野県下伊那郡阿智村駒場483,0265-43-2220
20409,平谷村,395-0601,長野県下伊那郡平谷村354,0265-48-2211
20410,根羽村,395-0701,長野県下伊那郡根羽村2131-1,0265-49-2111
20411,下條村,399-2101,長野県下伊那郡下條村睦沢8801-1,0260-27-2311
20412,売木村,399-1689,長野県下伊那郡売木村968-1,0260-28-2311
20413,天龍村,399-1201,長野県下伊那郡天龍村平岡878,0260-32-2001
20414,泰阜村,399-1895,長野県下伊那郡泰阜村3236-1,0260-26-2111
20415,喬木村,395-1107,長野県下伊那郡喬木村6664,0265-33-2001
20416,豊丘村,399-3295,長野県下伊那郡豊丘村大字神稲3120,0265-35-3311
20417,大鹿村,399-3502,長野県下伊那郡大鹿村大字大河原354,0265-39-2001
20422,上松町,399-5603,長野県木曽郡上松町大字上松159番の4,0264-52-2001
20423,南木曽町,399-5301,長野県木曽郡南木曽町大字読書3668-1,0264-57-2001
20425,木祖村,399-6201,長野県木曽郡木祖村薮原1191-1,0264-36-2001
20429,王滝村,397-0201,長野県木曽郡王滝村3623,0264-48-2001
20430,大桑村,399-5503,長野県木曽郡大桑村長野880番地1,0264-55-3080
20432,木曽町,397-8588,長野県木曽郡木曽町福島2326-6,0264-22-3000
20446,麻績村,399-7701,長野県東筑摩郡麻績村麻3837,0263-67-3001
20448,生坂村,399-7201,長野県東筑摩郡生坂村5493-2,0263-69-3111
20450,山形村,390-1392,長野県東筑摩郡山形村2030-1,0263-98-3111
20451,朝日村,390-1188,長野県東筑摩郡朝日村大字古見1555-1,0263-99-2001
20452,筑北村,399-7501,長野県東筑摩郡筑北村西条4195,0263-66-2111
20481,池田町,399-8696,長野県北安曇郡池田町大字池田3203-6,0261-62-3131
20482,松川村,399-8501,長野県北安曇郡松川村76-5,0261-62-3111
20485,白馬村,399-9393,長野県北安曇郡白馬村大字北城7025,0261-72-5000
20486,小谷村,399-9494,長野県北安曇郡小谷村大字中小谷丙131,0261-82-2001
20521,坂城町,389-0692,長野県埴科郡坂城町大字坂城10050,0268-82-3111
20541,小布施町,381-0297,長野県上高井郡小布施町大字小布施1491-2,026-247-3111
20543,高山村,382-8510,長野県上高井郡高山村大字高井4972,026-245-1100
20561,山ノ内町,381-0498,長野県下高井郡山ノ内町大字平穏3352-1,0269-33-3111
20562,木島平村,389-2392,長野県下高井郡木島平村大字往郷914-6,0269-82-3111
20563,野沢温泉村,389-2592,長野県下高井郡野沢温泉村大字豊郷9817,0269-85-3111
20583,信濃町,389-1392,長野県上水内郡信濃町大字柏原428-2,026-255-3111
20588,小川村,381-3302,長野県上水内郡小川村大字高府8800-8,026-269-2323
20590,飯綱町,389-1293,長野県上水内郡飯綱町大字牟礼2795-1,026-253-2511
20602,栄村,389-2792,長野県下水内郡栄村大字北信3433,0269-87-3111
21201,岐阜市,500-8701,岐阜県ｓ岐阜市司町40番地1,058-265-4141
21202,大垣市,503-8601,岐阜県大垣市丸の内2-29,0584-81-4111
21203,高山市,506-8555,岐阜県高山市花岡町2-18,0577-32-3333
21204,多治見市,507-8703,岐阜県多治見市日ノ出町2-15,0572-22-1111
21205,関市,501-3894,岐阜県関市若草通3-1,0575-22-3131
21206,中津川市,508-8501,岐阜県中津川市かやの木町2-1,0573-66-1111
21207,美濃市,501-3792,岐阜県美濃市1350,0575-33-1122
21208,瑞浪市,509-6195,岐阜県瑞浪市上平町1-1,0572-68-2111
21209,羽島市,501-6292,岐阜県羽島市竹鼻町55,058-392-1111
21210,恵那市,509-7292,岐阜県恵那市長島町正家1-1-1,0573-26-2111
21211,美濃加茂市,505-8606,岐阜県美濃加茂市太田町3431-1,0574-25-2111
21212,土岐市,509-5192,岐阜県土岐市土岐津町土岐口2101,0572-54-1111
21213,各務原市,504-8555,岐阜県各務原市那加桜町1-69,058-383-1111
21214,可児市,509-0292,岐阜県可児市広見1-1,0574-62-1111
21215,山県市,501-2192,岐阜県山県市高木1000-1,0581-22-2111
21216,瑞穂市,501-0293,岐阜県瑞穂市別府1288,058-327-4111
21217,飛騨市,509-4292,岐阜県飛騨市古川町本町2-22,0577-73-2111
21218,本巣市,501-1292,岐阜県本巣市文殊324,0581-34-2511
21219,郡上市,501-4297,岐阜県郡上市八幡町島谷228,0575-67-1121
21220,下呂市,509-2295,岐阜県下呂市森960,0576-24-2222
21221,海津市,503-0695,岐阜県海津市海津町高須515,0584-53-1111
21302,岐南町,501-6197,岐阜県羽島郡岐南町八剣7-107,058-247-1331
21303,笠松町,501-6181,岐阜県羽島郡笠松町司町1,058-388-1111
21341,養老町,503-1392,岐阜県養老郡養老町高田798,0584-32-1100
21361,垂井町,503-2193,岐阜県不破郡垂井町宮代2957-11,0584-22-1151
21362,関ケ原町,503-1592,岐阜県不破郡関ケ原町大字関ケ原894-58,0584-43-1111
21381,神戸町,503-2392,岐阜県安八郡神戸町大字神戸1111,0584-27-3111
21382,輪之内町,503-0292,岐阜県安八郡輪之内町四郷2530-1,0584-69-3111
21383,安八町,503-0198,岐阜県安八郡安八町氷取161,0584-64-3111
21401,揖斐川町,501-0692,岐阜県揖斐郡揖斐川町三輪133,0585-22-2111
21403,大野町,501-0592,岐阜県揖斐郡大野町大字大野80,0585-34-1111
21404,池田町,503-2492,岐阜県揖斐郡池田町六之井1468-1,0585-45-3111
21421,北方町,501-0492,岐阜県本巣郡北方町長谷川1-1,058-323-1111
21501,坂祝町,505-8501,岐阜県加茂郡坂祝町取組46-18,0574-26-7111
21502,富加町,501-3392,岐阜県加茂郡富加町滝田1511,0574-54-2111
21503,川辺町,509-0393,岐阜県加茂郡川辺町中川辺1518-4,0574-53-2511
21504,七宗町,509-0492,岐阜県加茂郡七宗町上麻生2442-3,0574-48-1111
21505,八百津町,505-0392,岐阜県加茂郡八百津町八百津3903-2,0574-43-2111
21506,白川町,509-1192,岐阜県加茂郡白川町河岐715,0574-72-1311
21507,東白川村,509-1392,岐阜県加茂郡東白川村神土548,0574-78-3111
21521,御嵩町,505-0192,岐阜県可児郡御嵩町御嵩1239-1,0574-67-2111
21604,白川村,501-5692,岐阜県大野郡白川村鳩谷517,05769-6-1311
22100,静岡市,420-8602,静岡県静岡市葵区追手町5-1,054-254-2111
22101,葵区,420-8602,静岡県静岡市葵区追手町5-1,054-254-2115
22102,駿河区,422-8550,静岡県静岡市駿河区南八幡町10-40,054-202-5811
22103,清水区,424-8701,静岡県静岡市清水区旭町6-8,054-354-2111
22130,浜松市,430-8652,静岡県浜松市中区元城町103-2,053-457-2111
22131,中区,430-8652,静岡県浜松市中区元城町103-2,053-457-2111
22132,東区,435-8686,静岡県浜松市東区流通元町20-3,053-424-0111
22133,西区,431-0193,静岡県浜松市西区雄踏1-31-1,053-597-1111
22134,南区,430-0898,静岡県浜松市南区江之島町600-1,053-425-1111
22135,北区,431-1395,静岡県浜松市北区細江町気賀305,053-523-1111
22136,浜北区,434-8550,静岡県浜松市浜北区貴布祢3000,053-587-3111
22137,天竜区,431-3392,静岡県浜松市天竜区二俣町二俣481,053-926-1111
22203,沼津市,410-8601,静岡県沼津市御幸町16-1,055-931-2500
22205,熱海市,413-8550,静岡県熱海市中央町1-1,0557-86-6000
22206,三島市,411-8666,静岡県三島市北田町4-47,055-975-3111
22207,富士宮市,418-8601,静岡県富士宮市弓沢町150,0544-22-1111
22208,伊東市,414-8555,静岡県伊東市大原二丁目1-1,0557-36-0111
22209,島田市,427-8501,静岡県島田市中央町1-1,0547-37-5111
22210,富士市,417-8601,静岡県富士市永田町1-100,0545-51-0123
22211,磐田市,438-8650,静岡県磐田市国府台3-1,0538-37-2111
22212,焼津市,425-8502,静岡県焼津市本町2-16-32,054-626-1111
22213,掛川市,436-8650,静岡県掛川市長谷一丁目1番地の1,0537-21-1111
22214,藤枝市,426-8722,静岡県藤枝市岡出山1-11-1,054-643-3111
22215,御殿場市,412-8601,静岡県御殿場市萩原483,0550-83-1212
22216,袋井市,437-8666,静岡県袋井市新屋1-1-1,0538-43-2111
22219,下田市,415-8501,静岡県下田市東本郷1-5-18,0558-22-2211
22220,裾野市,410-1192,静岡県裾野市佐野1059,055-992-1111
22221,湖西市,431-0492,静岡県湖西市吉美3268,053-576-1111
22222,伊豆市,410-2413,静岡県伊豆市小立野38-2,0558-72-1111
22223,御前崎市,437-1692,静岡県御前崎市池新田5585,0537-85-1111
22224,菊川市,439-8650,静岡県菊川市堀之内61,0537-35-2111
22225,伊豆の国市,410-2292,静岡県伊豆の国市長岡340-1,055-948-1411
22226,牧之原市,421-0495,静岡県牧之原市静波447-1,0548-23-0001
22301,東伊豆町,413-0411,静岡県賀茂郡東伊豆町稲取3354,0557-95-1100
22302,河津町,413-0595,静岡県賀茂郡河津町田中212-2,0558-34-1111
22304,南伊豆町,415-0392,静岡県賀茂郡南伊豆町下賀茂315-1,0558-62-1111
22305,松崎町,410-3696,静岡県賀茂郡松崎町宮内301-1,0558-42-1111
22306,西伊豆町,410-3514,静岡県賀茂郡西伊豆町仁科401-1,0558-52-1111
22325,函南町,419-0192,静岡県田方郡函南町平井717-13,055-978-2250
22341,清水町,411-8650,静岡県駿東郡清水町堂庭210-1,055-973-1111
22342,長泉町,411-8668,静岡県駿東郡長泉町中土狩828,055-989-5500
22344,小山町,410-1395,静岡県駿東郡小山町藤曲57-2,0550-76-1111
22424,吉田町,421-0395,静岡県榛原郡吉田町住吉87,0548-33-1111
22429,川根本町,428-0313,静岡県榛原郡川根本町上長尾627,0547-56-1111
