"id","area","name","name_kana","category","line","station","walk","budget","hit","score"
"6360077","上賀茂・北山（京都）","frau pilz ","フラウピルツ","洋菓子","叡山電鉄本線","茶山（京都府）駅",11,NA,0,NA
"6360081","伏見・醍醐","Lunch Box 京都伏見店 ","ランチボックスキョウトフシミテン","スイーツ","京阪本線","伏見桃山駅",3,NA,0,NA
"6360082","金閣寺・衣笠","Konditorei Mausi ","コンディトライマウジー","スイーツ","京都市営烏丸線","北大路駅",13,NA,1,3
"6360083","八幡・京田辺","パティスリー　ナチュール・シロモト　欽明台店 ","パティスリー ナチュールシロモトキンメイダイテン","カフェ","ＪＲ片町線〔学研都市線〕","松井山手駅",20,NA,2,3.25
"6360342","二条城","愛信堂 ","アイシンドウ","和菓子",NA,NA,NA,NA,0,NA
"6360344","八幡・京田辺","走井餅老舗 ","ハシイリモチロウホ","和菓子","京阪本線","八幡市駅",2,NA,1,3
"6360832","大原・鞍馬・貴船","キッチン、うっど、ぎゃらりい ","キッチンウッドギャラリー","カフェ",NA,NA,NA,NA,0,NA
"6360837","東寺・東福寺","コーヒーショップクレヨン ","コーヒーショップクレヨン","喫茶店","近鉄京都線","東寺駅",5,NA,0,NA
"6360838","東寺・東福寺","おはぎ巴屋 ","オハギトモエヤ","和菓子","近鉄京都線","東寺駅",11,NA,0,NA
"6360839","伏見・醍醐","UCCカフェ メルカード 大手筋店 ","ユーシーシーカフェメルカードオオテスジテン","カフェ","京阪本線","伏見桃山駅",6,NA,0,NA
"6361294","円山公園・高台寺・清水寺","仁々木 清水本店 ","ニニギシミズホンテン","和菓子","京阪本線","祇園四条駅",16,NA,1,2.5
"6361709","四条烏丸・烏丸御池","タナカ ","タナカ","サンドイッチ・パン屋",NA,NA,NA,NA,0,NA
"6361741","宇治","Boulangerie Kopec ","ブーランジェリーコペッツ","サンドイッチ・パン屋","近鉄京都線","伊勢田駅",13,NA,0,NA
"6361743","四条烏丸・烏丸御池","Croix？Rousse ","クロワルース","パン・サンドウィッチ",NA,NA,NA,NA,0,NA
"6361744","八幡・京田辺","パン・ド・パステル ","パンドパステル","サンドイッチ・パン屋","ＪＲ関西本線（亀山-奈良）","加茂（京都府）駅",8,NA,0,NA
"6362157","宇治","三星園 上林三入本店 ","ミツボシエンカンバヤシサンニュウホンテン","和菓子","京阪宇治線","宇治（京阪線）駅",7,NA,3,3.83
"6362158","京都府北部","豪商 稲葉本家 ","ゴウショウイナバホンケ","喫茶店","京都丹後鉄道宮豊線","久美浜駅",8,NA,0,NA
"6362163","祇園","七つの海 ","ナナツノウミ","和菓子",NA,NA,NA,NA,0,NA
"6362230","四条大宮","喜與門豆腐 山崎豆腐店 ","キヨモントウフヤマザキトウフテン","スイーツ","京都市営東西線","二条城前駅",7,NA,0,NA
"6365319","二条城","魔法にかかったロバ ","マホウニカカッタロバ","カフェ",NA,NA,NA,NA,0,NA
"6366580","嵯峨野・太秦","喫茶 ロサバリエ ","キッサロサバリエ","喫茶店","京福北野線","帷子ノ辻駅",5,NA,0,NA
"6366934","円山公園・高台寺・清水寺","味処YAMADA ","アジドコロヤマダ","味処YAMADA",NA,NA,NA,800,0,NA
"6367265","円山公園・高台寺・清水寺","京森館テラス 清水五条坂本店 ","キョウシンカンテラスシミズゴジョウサカモトテン","カフェ","京阪本線","清水五条駅",12,NA,0,NA
"6367883","祇園","祇をん ひつじカフェ ","ギヲンヒツジカフェ","カフェ","京阪本線","祇園四条駅",6,NA,0,NA
"6368039","四条烏丸・烏丸御池","COFFEEポケット ","コーヒーポケット","コーヒー","京都市営東西線","烏丸御池駅",2,NA,0,NA
"6368041","向日・長岡京","フルール ","フルール","喫茶店","阪急京都本線","長岡天神駅",2,NA,2,3
"6370127","宇治","Reos 槇島 ","リオスマキシマ","カフェ","近鉄京都線","向島駅",14,NA,0,NA
"6373546","京都駅","SEATTLE’S　BEST　COFFEE　APAヴィラホテル京都駅前店 ","シアトルズベストコーヒーアパヴィラホテルキョウトエキマエテン","コーヒー","京都市営烏丸線","京都駅",2,NA,0,NA
"6373558","伏見・醍醐","喫茶駒 ","キッサコマ","喫茶店","京阪本線","淀駅",10,NA,0,NA
"6373567","四条大宮","きっずかふぇ＆菓子工房 ぐらん ぶるー ","キッズカフェアンドカシコウボウグランブルー","カフェ",NA,NA,NA,NA,0,NA
"6373573","嵐山","京の茶の和 ","キョウノチャノナゴミ","喫茶店","京福嵐山本線","嵐電嵯峨駅",3,NA,0,NA
"6376030","京都府北部","プルーンの木 ","プルーンノキ","カフェ",NA,NA,NA,NA,1,4
"6376280","京都府北部","はーばりすとくらぶ美山 ","ハーバリストクラブミヤマ","カフェ",NA,NA,NA,NA,0,NA
"6376388","八幡・京田辺","CafE R ","カフェアール","カフェ",NA,NA,NA,NA,0,NA
"6377086","四条烏丸・烏丸御池","マドラグ ","マドラグ","カフェ／ごはん／貸切","地下鉄烏丸線","烏丸御池駅",5,1500,1,3.5
"6377175","上賀茂・北山（京都）","JEUNO ","ジュノ","カフェ","地下鉄烏丸線","松ヶ崎駅",7,800,0,NA
"6377242","四条烏丸・烏丸御池","Cherish ","チェリッシュ","カフェダイニング","地下鉄烏丸線","烏丸御池駅",5,1200,0,NA
"6377742","銀閣寺・北白川・出町柳","岩村紅茶 ","イワムラコウチャ","喫茶店","叡山電鉄本線","元田中駅",19,NA,0,NA
"6378119","八幡・京田辺","Bijou ","ビジュー","カフェ","JR学研都市線","松井山手駅",10,800,0,NA
"6378145","嵐山","嵐山 大市 ","アラシヤマダイイチ","軽食・喫茶","京福嵐山本線","嵐山駅",5,500,0,NA
"6381266","四条烏丸・烏丸御池","Sentido ","センティード","カフェ","京都市営東西線","烏丸御池駅",2,NA,0,NA
"6381270","向日・長岡京","喫茶 和気藹々 ","キッサワキアイアイ","喫茶店","阪急京都本線","西向日駅",16,NA,0,NA
"6382209","伏見・醍醐","伏見桃山カフェ＆ギャラリーICHIJIKU ","フシミモモヤマカフェアンドギャラリーイチジク","カフェ","ＪＲ奈良線","桃山駅",2,NA,0,NA
"6382462","京都御所・西陣","AMUCA（アミュカ） ","アミュカ","カフェ",NA,NA,NA,NA,0,NA
"6382664","京都駅","CAFE OASE ","カフェオアゼ","カフェ","近鉄京都線","京都駅",6,NA,0,NA
"6382689","金閣寺・衣笠","cafe 町子 ","カフェマチコ","カフェ",NA,NA,NA,NA,0,NA
"6382913","京都府北部","kanabun ","カナブン","カフェ",NA,NA,NA,NA,0,NA
"6382938","山科","KYOWA’S COFFEE 大丸山科店 ","キョーワズコーヒーダイマルヤマシナテン","カフェ","京都市営東西線","山科駅",1,NA,0,NA
"6383139","京都御所・西陣","Social Kitchen ","ソシアルキッチン","カフェ",NA,NA,NA,NA,0,NA
"6383154","八幡・京田辺","STUDIO VIEW ","スタジオビュー","カフェ","ＪＲ奈良線","木津（京都府）駅",18,NA,0,NA
"6383335","伏見・醍醐","オーズカフェ ","オーズカフェ","カフェ","京都市営東西線","石田（京都府）駅",2,NA,0,NA
"6383628","向日・長岡京","キッチンカフェ まーがれっと ","キッチンカフェマーガレット","カフェ","ＪＲ東海道本線（米原-神戸）","山崎（京都府）駅",2,NA,0,NA
"6384041","宇治","デザートカフェ山川 ","デザートカフェヤマカワ","カフェ","JR奈良線","宇治（奈良線）駅",2,NA,2,4
"6384074","八幡・京田辺","ドトールコーヒーショップ エッソ八幡店 ","ドトールコーヒーショップエッソハチマンテン","カフェ",NA,NA,NA,NA,0,NA
"6384305","岡崎・平安神宮・南禅寺","Cafeヒペリカム ","カフェヒペリカム","カフェ","京都市営東西線","東山（京都府）駅",14,NA,0,NA
"6384657","西院","レインボーハット 京都ファミリー店 ","レインボーハットキョウトファミリーテン","スイーツ","京福嵐山本線","山ノ内（京都府）駅",8,NA,0,NA
"6384968","円山公園・高台寺・清水寺","喫茶あさひ坂 ","キッサアサヒザカ","喫茶店","京阪本線","清水五条駅",17,NA,0,NA
"6385072","二条城","芸術倶楽部 亀甲堂 ","ゲイジュツクラブキッコウドウ","喫茶店","ＪＲ山陰本線（京都-米子）","二条駅",5,NA,0,NA
"6385628","京都府北部","茶房らんむ ","サボウランム","カフェ","北近畿タンゴ鉄道宮津線","木津温泉駅",24,NA,0,NA
"6386088","京都御所・西陣","陽燈館 ","ヨウトウカン","カフェ",NA,NA,NA,NA,0,NA
"6386112","京都駅","龍谷ミュージアム カフェ・ショップ ","リュウコクミュージアムカフェショップ","カフェ",NA,NA,NA,NA,0,NA
"6386860","京都府北部","だいまるしょうゆカフェ ","ダイマルショウユカフェ","カフェ",NA,NA,NA,NA,1,5
"6387255","銀閣寺・北白川・出町柳","まつばや ","マツバヤ","洋菓子",NA,NA,NA,NA,1,3.5
"6389490","京都府北部","KATASHIMA 福知山店 ","カタシマフクチヤマテン","カフェ","京都丹後鉄道宮福線","福知山市民病院口駅",6,NA,0,NA
"6389514","四条河原町周辺・寺町","cafe MATSUONTOKO ","カフェマツオントコ","カフェ",NA,NA,NA,NA,0,NA
"6391564","京都駅","nana’s green tea イオンモールKYOTO店 ","ナナズグリーンティーイオンモールキョウトテン","カフェ","近鉄京都線","京都駅",6,NA,1,4
"6395104","木屋町・先斗町","so-b ","エスオービー","カフェ",NA,NA,NA,NA,0,NA
"6395115","四条河原町周辺・寺町","STARBUCKS COFFEE 京都四条河原町店 ","スターバックスコーヒーキョウトシジョウカワラマチテン","コーヒー",NA,NA,NA,NA,0,NA
"6395183","嵐山","ギャラリーカフェふくしま ","ギャラリーカフェフクシマ","カフェ","ＪＲ山陰本線（京都-米子）","嵯峨嵐山駅",1,NA,0,NA
"6395191","向日・長岡京","カフェ＆レストラン poco a poco ","カフェレストランポコアポコ","カフェ","阪急京都本線","長岡天神駅",7,NA,0,NA
"6395296","京都府北部","ルート176 ","ルートイチナナロク","喫茶店","京都丹後鉄道宮豊線","与謝野駅",16,NA,0,NA
"6395298","京都府北部","ハムズキッチン ","ハムズキッチン","喫茶店","ＪＲ小浜線","東舞鶴駅",2,NA,0,NA
"6400202","円山公園・高台寺・清水寺","ディッパーダン 清水寺FC店 ","ディッパーダンキヨミズデラエフシーテン","スイーツ","京阪本線","清水五条駅",15,NA,0,NA
"6400836","金閣寺・衣笠","サーカスコーヒー ","サーカスコーヒー","コーヒー","京都市営烏丸線","北大路駅",16,NA,0,NA
"6400858","八幡・京田辺","ドトールコーヒーショップ イズミヤ八幡店 ","ドトールコーヒーショップイズミヤヤワタテン","カフェ",NA,NA,NA,NA,0,NA
"6400916","八幡・京田辺","アイハウス鹿背山 ","アイハウスカセヤマ","カフェ","ＪＲ奈良線","木津（京都府）駅",19,NA,1,3
"6401131","桂・西京極","KYOTO SIZUYA 桂坂店 ","キョウトシヅヤカツラザカテン","サンドイッチ・パン屋",NA,NA,NA,NA,0,NA
"6402014","嵐山","三昧庵 ","サンマイアン","和菓子","阪急嵐山線","松尾大社駅",13,NA,0,NA
"6403901","京都駅","DOUTORコーヒーショップ 京都ポルタ店 ","ドトールコーヒーショップキョウトポルタテン","コーヒー","京都市営烏丸線","京都駅",1,NA,0,NA
"6403906","桂・西京極","cafeぼんちぃ ","カフェボンチィ","喫茶店","阪急嵐山線","上桂駅",14,NA,0,NA
"6403986","宇治","Kブレンド ","ケーブレンド","喫茶店","ＪＲ奈良線","城陽駅",8,NA,0,NA
"6409181","宇治","パパス＆ママス ","パパスアンドママス","カフェ","近鉄京都線","向島駅",17,NA,0,NA
"6409678","京都御所・西陣","シルエット カフェ ","シルエットカフェ","カフェ",NA,NA,NA,NA,0,NA
"6410563","祇園","紅茶倶楽部 ","コウチャクラブ","喫茶店",NA,NA,NA,NA,0,NA
"6410757","七条・丹波口","ハーベストカフェ ","ハーベストカフェ","カフェ","京都市営烏丸線","京都駅",14,NA,0,NA
"6412678","金閣寺・衣笠","GN Rosie ","ジーエヌロージー","カフェ","京福北野線","北野白梅町駅",3,NA,0,NA
"6412765","宇治","一軒家 ","イッケンヤ","喫茶店","ＪＲ奈良線","城陽駅",9,NA,0,NA
"6414873","宇治","上林春松本店直営小売店 ","カンバヤシシュンショウホンテンチョクエイコウリテン","和菓子","ＪＲ奈良線","宇治（奈良線）駅",5,NA,0,NA
"6415197","二条城","京とうふ藤野 本店 ","キョウトウフフジノホンテン","豆富 豆乳 カフェ","京福電鉄北野線","北野白梅町駅",5,1000,9,3.39
"6417207","西院","ダバダバ ","ダバダバ","カフェ","京福嵐山本線","西大路三条駅",3,NA,0,NA
"6417692","八幡・京田辺","国立国会図書館 カフェテリア ","コクリツコッカイトショカンカフェテリア","カフェ",NA,NA,NA,NA,0,NA
"6417983","山科","ポール ボキューズ 大丸山科店 ","ポールボキューズダイマルヤマシナテン","サンドイッチ・パン屋","京都市営東西線","山科駅",1,NA,3,3.5
"6418108","伏見・醍醐","きりやまコーヒー ","キリヤマコーヒー","カフェ","京阪本線","伏見桃山駅",7,NA,0,NA
"6420167","四条河原町周辺・寺町","カフェアルザ ","カフェアルザ","カフェ","京都市営東西線","京都市役所前駅",1,NA,0,NA
"6420172","桂・西京極","CLOVER ","クローバー","喫茶店","阪急嵐山線","上桂駅",13,NA,0,NA
"6420178","祇園","町屋カフェ ろじうさぎ ","マチヤカフェロジウサギ","カフェ","京阪本線","祇園四条駅",3,NA,1,3.5
"6420266","京都府北部","Nana Cafe ","ナナカフェ","カフェ","ＪＲ小浜線","東舞鶴駅",5,NA,0,NA
"6420271","宇治","マーミーズ カフェ ","マーミーズカフェ","カフェ","近鉄京都線","大久保（京都府）駅",22,NA,0,NA
"6420272","八幡・京田辺","コメダ珈琲店 京田辺三山木店 ","コメダコーヒーテンキョウタナベミヤマキテン","カフェ","ＪＲ片町線〔学研都市線〕","ＪＲ三山木駅",3,NA,0,NA
"6422196","京都御所・西陣","マリィ・ロゼ ","マリィロゼ","喫茶・雑貨・教室","地下鉄","烏丸御池駅",5,400,0,NA
"6422552","金閣寺・衣笠","Cafe＆Kitchen 松吉 ","カフェアンドキッチンマツキチ","カフェ","京福北野線","北野白梅町駅",3,NA,0,NA
"6423082","桂・西京極","コメダ珈琲店 京都洛西店 ","コメダコーヒーテンキョウトラクサイテン","カフェ",NA,NA,NA,NA,0,NA
"6427012","四条河原町周辺・寺町","本輪菓 京都本店 ","ホンワカキョウトホンテン","スイーツ",NA,NA,NA,NA,0,NA
"6427014","京都駅","珈琲館 京都東本願寺前店 ","コーヒーカンキョウトヒガシホンガンジマエテン","コーヒー","京都市営烏丸線","京都駅",3,NA,0,NA
"6427020","祇園","我楽苦多 ","ガラクタ","カフェ",NA,NA,NA,NA,1,3.5
"6427026","宇治","スターバックスコーヒー イオンモール久御山店 ","スターバックスコーヒーイオンモールクミヤマテン","コーヒー",NA,NA,NA,NA,0,NA
"6427031","京都御所・西陣","町家カフェさわさわ ","マチヤカフェサワサワ","カフェ","京阪本線（鴨東線）","神宮丸太町駅",7,NA,0,NA
"6427033","祇園","フルハウス祇園 ","フルハウスギオン","カフェ","京阪本線","祇園四条駅",7,NA,0,NA
"6427109","宇治","カフェドウィーン大久保店 ","カフェドウィーンオオクボテン","喫茶店","近鉄京都線","大久保（京都府）駅",1,NA,0,NA
"6428643","岡崎・平安神宮・南禅寺","聖護院カフェ ","セイゴインカフェ","カフェ","京阪本線（鴨東線）","神宮丸太町駅",9,NA,0,NA
"6428719","銀閣寺・北白川・出町柳","ごはん cafe たまゆらん ","ゴハンカフェタマユラン","カフェ","叡山電鉄本線","元田中駅",17,NA,0,NA
"6428757","岡崎・平安神宮・南禅寺","UNITE BOOK CAFE ＆GALLERY ","ユニテブックカフェアンドギャラリー","カフェ",NA,NA,NA,NA,0,NA
"6432652","京都府北部","Pain de joujou ","パンドゥジュジュ","カフェ","京都丹後鉄道宮豊線","天橋立駅",2,NA,0,NA
"6432654","京都府北部","CafeCity  アルファ ","カフェシティアルファ","喫茶店","ＪＲ山陰本線（京都-米子）","綾部駅",7,NA,0,NA
"6433500","祇園","Cheri ","シェリ","カフェ","京阪本線","祇園四条駅",4,NA,0,NA
"6434923","西院","cafe FRONT ","カフェフロント","カフェ","阪急京都線","西院駅",2,2000,1,4
"6435547","八幡・京田辺","よつ葉CAFE ","ヨツバカフェ","カフェ・パーティー","ＪＲ学研都市線","同志社前駅",2,900,0,NA
"6435851","向日・長岡京","楓庵 ","フウアン","喫茶店","阪急京都本線","長岡天神駅",2,NA,0,NA
"6435957","西院","サイドロップ ","サイドロップ","喫茶店","京福嵐山本線","西院（京福本線）駅",1,NA,0,NA
"6437453","四条烏丸・烏丸御池","コメダ珈琲店 烏丸五条店 ","コメダコーヒーテンカラスマゴジョウテン","カフェ",NA,NA,NA,NA,0,NA
"6437515","京都府北部","DandelionCafe ","ダンデライオンカフェ","カフェ",NA,NA,NA,NA,0,NA
"6437517","京都府北部","チャコール・ブリケット ","チャコールブリケット","カフェ","京都丹後鉄道宮福線","福知山市民病院口駅",9,NA,0,NA
"6441300","京都駅","CHA CHA ","チャチャ","カフェ","ＪＲ奈良線","京都駅",6,NA,0,NA
"6441327","西院","branche ","ブランチェ","カフェ","京福嵐山本線","山ノ内（京都府）駅",7,NA,0,NA
"6441334","京都府北部","Mahalon ","マハロン","カフェ","ＪＲ山陰本線（京都-米子）","綾部駅",8,NA,0,NA
"6441560","二条城","Koto no ha ","コトノハ","カフェ","ＪＲ山陰本線（京都-米子）","円町駅",8,NA,0,NA
"6441632","伏見・醍醐","GEBACKEN 本店 ","ゲベッケンホンテン","サンドイッチ・パン屋","京阪本線","藤森駅",8,NA,0,NA
"6441679","八幡・京田辺","kinco-ya ","キンコヤ","カフェ","ＪＲ片町線〔学研都市線〕","大住駅",16,NA,0,NA
"6441685","七条・丹波口","Malulani Cafe＆Bar ","マルラニカフェアンドバー","カフェ","ＪＲ東海道本線（米原-神戸）","西大路駅",15,NA,0,NA
"6442267","銀閣寺・北白川・出町柳","cacao∞magic ","カカオマジック","カフェ","叡山電鉄本線","元田中駅",25,NA,0,NA
"6442347","四条河原町周辺・寺町","京都錦市場花よりキヨエ ","キョウトニシキイチバハナヨリキヨエ","カフェ","阪急京都本線","河原町（京都府）駅",3,NA,0,NA
"6442775","金閣寺・衣笠","cafe seed ","カフェシード","ハーブティー＆スコーン","地下鉄烏丸線","鞍馬口駅",2,1200,0,NA
"6454873","京都御所・西陣","cafe seta ","カフェセタ","カフェ","京都市営烏丸線","丸太町（京都市営）駅",2,NA,0,NA
"6454894","西院","PROMENADE CAFE 西院店 ","プロムナードカフェサイインテン","カフェ","阪急京都本線","西院（阪急線）駅",1,NA,0,NA
"6455014","京都府北部","ミスタードーナツ  らぽーる東舞鶴ショップ ","ミスタードーナツラポールヒガシマイヅルショップ","カフェ","ＪＲ小浜線","東舞鶴駅",3,NA,0,NA
"6461076","二条城","りょうさんのシフォンケーキ ","リョウサンノシフォンケーキ","ケーキ屋","京福北野線","北野白梅町駅",13,NA,0,NA
"6461079","祇園","京家カフェ hana ","キョウヤカフェハナ","カフェ","京阪本線","祇園四条駅",5,NA,0,NA
"6461097","嵐山","Grand Plie ","グランプリエ","カフェ","阪急嵐山線","松尾大社駅",2,NA,0,NA
"6461098","嵯峨野・太秦","dessert ","デセール","喫茶店","ＪＲ山陰本線（京都-米子）","嵯峨嵐山駅",24,NA,0,NA
"6461100","桂・西京極","珈琲舎 源 ","コーヒーヤゲン","カフェ","阪急嵐山線","上桂駅",12,NA,0,NA
"6470426","金閣寺・衣笠","Cafeゆんげ ","カフェユンゲ","カフェ","京福北野線","等持院駅",8,NA,0,NA
"6470460","四条河原町周辺・寺町","林万昌堂　四条本店 ","ハヤシマンショウドウシジョウホンテン","和菓子","阪急京都本線","河原町（京都府）駅",1,NA,3,3.33
"6483923","京都御所・西陣","Cafe Arbois ","カフェアルボワ","ビストロ","地下鉄烏丸線","今出川駅",10,3000,0,NA
"6515440","京都駅","ヒイヅルcafe ","ヒイヅルカフェ","カフェ","京都市営烏丸線","京都駅",9,NA,0,NA
"6544250","京都御所・西陣","The GRAVY ","ザグレイビー","ドッグカフェ","地下鉄烏丸線","今出川駅",7,1500,0,NA
"6586651","宇治","菟道庵 ","トドウアン","御抹茶処・甘味処","京阪宇治線","宇治駅",7,600,0,NA
"6588066","京都駅","小川珈琲 京都駅中央口店 ","オガワコーヒーキョウトエキチュウオウグチテン","コーヒー","京都市営烏丸線","京都駅",1,NA,0,NA
"6588091","八幡・京田辺","ドルチェカンパーニャカフェ ","ドルチェカンパーニャカフェ","カフェ","ＪＲ片町線〔学研都市線〕","松井山手駅",26,NA,0,NA
"6615076","伏見・醍醐","喫茶うずら ","キッサウズラ","喫茶店","京阪本線","藤森駅",8,NA,0,NA
"6662428","伏見・醍醐","Vegans Cafe and Restaurant ","ヴィーガンズカフェアンドレストラン","菜食カフェレストラン","京阪本線","藤森駅",7,1200,0,NA
"6664110","七条・丹波口","ゼンカフェ ","ゼンカフェ","カフェ","京阪本線","七条駅",4,NA,0,NA
"6710256","京都御所・西陣","同志社大学 新町カフェテリア ","ドウシシャダイガクシンマチカフェテリア","カフェ",NA,NA,NA,NA,0,NA
"6710399","二条城","めふく ","メフク","喫茶店","京都市営東西線","二条城前駅",13,NA,0,NA
"6710494","伏見・醍醐","三玉亭 ","ミタマテイ","和菓子","京阪本線","鳥羽街道駅",21,NA,0,NA
"6710840","祇園","ゆや シトロンヴェール ","ユヤシトロンヴェール","カフェ",NA,NA,NA,NA,0,NA
"6711103","東寺・東福寺","喫茶やまぶき ","キッサヤマブキ","喫茶店","近鉄京都線","東寺駅",12,NA,0,NA
"6711333","岡崎・平安神宮・南禅寺","喫茶キャンディー ","キッサキャンディー","喫茶店","京阪本線（鴨東線）","神宮丸太町駅",15,NA,0,NA
"6711518","金閣寺・衣笠","ムジーク ","ムジーク","喫茶店","京福北野線","等持院駅",7,NA,0,NA
"6711719","二条城","ボゴタ ","ボゴタ","喫茶店",NA,NA,NA,NA,0,NA
"6711752","七条・丹波口","カフェショップミント ","カフェショップミント","喫茶店","京都市営烏丸線","五条（京都市営）駅",3,NA,0,NA
"6711975","上賀茂・北山（京都）","メルキュール カフェ ","メルキュールカフェ","カフェ","京都市営烏丸線","北山（京都府）駅",10,NA,0,NA
"6712270","吉祥院・鳥羽","JUN ","ジュン","喫茶店","ＪＲ東海道本線（米原-神戸）","西大路駅",18,NA,0,NA
"6712428","伏見・醍醐","MILK BLOSSOM ","ミルクブロッサム","カフェ","京阪本線","伏見桃山駅",6,NA,0,NA
"6712691","宇治","協栄製茶  壱之庄 ","キョウエイセイチャイチノショウ","喫茶店",NA,NA,NA,NA,0,NA
"6712787","八幡・京田辺","月の工房 ","ツキノコウボウ","カフェ","ＪＲ奈良線","木津（京都府）駅",6,NA,0,NA
"6712998","七条・丹波口","ギャラリー＆カフェ CAFEWORLD 新町 ","ギャラリーアンドカフェカフェワールドシンマチ","カフェ","京都市営烏丸線","五条（京都市営）駅",3,NA,0,NA
"6713896","上賀茂・北山（京都）","花水木 ","ハナミズキ","カフェ","京都市営烏丸線","北山（京都府）駅",5,NA,0,NA
"6714151","宇治","喫茶 一休 ","キッサイッキュウ","カフェ","ＪＲ奈良線","宇治（奈良線）駅",12,NA,0,NA
"6714249","伏見・醍醐","リビアオルゴール ","リビアオルゴール","カフェ","京阪本線","伏見桃山駅",2,NA,0,NA
"6714492","円山公園・高台寺・清水寺","皐月亭 ","サツキテイ","和菓子","京阪本線","清水五条駅",18,NA,0,NA
"6714554","四条河原町周辺・寺町","和風カフェ 江久庵 京都店 ","ワフウカフェコウキュウアンキョウトテン","カフェ","京阪本線","清水五条駅",3,NA,0,NA
"6714578","上賀茂・北山（京都）","ラインズマン ","ラインズマン","カフェ","京都市営烏丸線","北山（京都府）駅",10,NA,0,NA
"6714612","上賀茂・北山（京都）","cosmic bakery cafe 京都産業大学 ","コズミックベーカリーカフェキョウトサンギョウダイガク","カフェ","叡山電鉄鞍馬線","二軒茶屋（京都府）駅",17,NA,0,NA
"6715198","京都駅","ぶらん ","ブラン","喫茶店",NA,NA,NA,NA,0,NA
"6715201","京都駅","お茶処 胡蝶 ","オチャトコロコチョウ","喫茶店","ＪＲ奈良線","京都駅",5,NA,0,NA
"6717146","西院","カフェ ドルチェ ","カフェドルチェ","カフェ","阪急京都本線","西院（阪急線）駅",1,NA,0,NA
"6717257","西院","Bread’splus 西院店 ","ブレッズプラスサイインテン","サンドイッチ・パン屋","阪急京都本線","西院（阪急線）駅",1,NA,0,NA
"6717328","京都駅","Cafe KOTO ","カフェコト","カフェ","ＪＲ奈良線","京都駅",1,NA,3,NA
"6717444","嵯峨野・太秦","富川 ","トミカワ","カフェ","京福北野線","龍安寺駅",7,NA,0,NA
"6717659","四条河原町周辺・寺町","STARBUCKS COFFEE 京都マルイ店 ","スターバックスコーヒーキョウトマルイテン","コーヒー",NA,NA,NA,NA,0,NA
"6717799","四条烏丸・烏丸御池","ソレイユ ","ソレイユ","喫茶店",NA,NA,NA,NA,0,NA
"6717904","四条烏丸・烏丸御池","カフェベローチェ 烏丸仏光寺店 ","カフェベローチェカラスマルフツコウジテン","カフェ","京都市営烏丸線","四条（京都市営）駅",1,NA,0,NA
"6718005","四条烏丸・烏丸御池","ハヤシ ","ハヤシ","喫茶店","阪急京都本線","烏丸駅",1,NA,0,NA
"6718296","京都駅","エスタシオンカフェ 京都 ","エスタシオンカフェキョウト","カフェ",NA,NA,NA,NA,0,NA
"6718306","京都駅","阪急ベーカリー＆カフェ イオンモールKYOTO店 ","ハンキュウベーカリーアンドカフェイオンモールキョウトテン","サンドイッチ・パン屋","近鉄京都線","京都駅",5,NA,0,NA
"6719107","伏見・醍醐","塩路軒 ","シオジケン","喫茶店","ＪＲ奈良線","稲荷駅",3,NA,0,NA
"6721033","四条烏丸・烏丸御池","ドラペ ","ドラペ","喫茶店","京都市営烏丸線","四条（京都市営）駅",3,NA,0,NA
"6727925","祇園","Sfera Building ","スフェラビルディング","カフェ","京阪本線","三条（京都府）駅",2,NA,0,NA
"6728564","円山公園・高台寺・清水寺","マリーナ ","マリーナ","喫茶店","京阪本線","東福寺駅",10,NA,0,NA
"6729490","二条城","カフェ フロリアン ","カフェフロリアン","カフェ","ＪＲ山陰本線（京都-米子）","円町駅",3,NA,0,NA
"6729817","銀閣寺・北白川・出町柳","ミュ～ ","ミュー","カフェ","叡山電鉄本線","元田中駅",13,NA,0,NA
"6730145","山科","イナンクル ","イナンクル","喫茶店","京都市営東西線","小野（京都府）駅",11,NA,0,NA
"6730201","吉祥院・鳥羽","ブレイク ","ブレイク","喫茶店","ＪＲ東海道本線（米原-神戸）","西大路駅",14,NA,0,NA
"6730278","金閣寺・衣笠","シュガー ","シュガー","カフェ","京都市営烏丸線","北大路駅",20,NA,0,NA
"6731069","山科","あーる ","アール","カフェ","京都市営東西線","東野（京都府）駅",12,NA,0,NA
"6731756","向日・長岡京","木片 ","モクヘン","喫茶店","阪急京都本線","長岡天神駅",12,NA,0,NA
"6731757","伏見・醍醐","楽水軒 ","ラクスイケン","喫茶店","京都市営烏丸線","竹田（京都府）駅",17,NA,0,NA
"6731821","向日・長岡京","中小路家住宅 ","ナカコウジヤジュウタク","カフェ","阪急京都本線","西向日駅",7,NA,0,NA
"6731856","伏見・醍醐","ノア ","ノア","カフェ","京阪宇治線","桃山南口駅",1,NA,0,NA
"6731867","伏見・醍醐","カフェケーズ ","カフェケーズ","カフェ","京阪本線","丹波橋駅",5,NA,0,NA
"6731889","伏見・醍醐","喫茶 とも ","キッサトモ","カフェ","近鉄京都線","伏見（京都府）駅",16,NA,0,NA
"6731918","伏見・醍醐","コズモズニューヨークコーヒー ","コズモズニューヨークコーヒー","カフェ","京阪本線","伏見桃山駅",5,NA,0,NA
"6731921","伏見・醍醐","アズール ","アズール","カフェ","京阪本線","伏見桃山駅",21,NA,0,NA
